student_id,name,class,parent_name,parent_email,attendance_percent,avg_marks,failed_attempts,fee_paid_percent,risk_rule,risk_ml
2377,Student_2377,CIVIL,Parent_2377,parent2377@mail.com,78,65,2,65,Medium Risk,Medium Risk
2378,Student_2378,CSE,Parent_2378,parent2378@mail.com,61,87,4,65,High Risk,High Risk
2379,Student_2379,EEE,Parent_2379,parent2379@mail.com,43,44,4,84,Medium Risk,Medium Risk
2380,Student_2380,ECE,Parent_2380,parent2380@mail.com,52,70,1,66,Medium Risk,Medium Risk
2381,Student_2381,ECE,Parent_2381,parent2381@mail.com,84,32,3,58,Medium Risk,Medium Risk
2382,Student_2382,CSE,Parent_2382,parent2382@mail.com,81,63,0,84,Low Risk,Low Risk
2383,Student_2383,CIVIL,Parent_2383,parent2383@mail.com,89,54,0,78,Low Risk,Low Risk
2384,Student_2384,EEE,Parent_2384,parent2384@mail.com,88,74,4,88,Low Risk,Low Risk
2385,Student_2385,MECH,Parent_2385,parent2385@mail.com,59,28,4,67,High Risk,High Risk
2386,Student_2386,CSE,Parent_2386,parent2386@mail.com,91,21,1,61,Medium Risk,Medium Risk
2387,Student_2387,CIVIL,Parent_2387,parent2387@mail.com,52,80,3,68,High Risk,High Risk
2388,Student_2388,MECH,Parent_2388,parent2388@mail.com,56,60,1,97,Low Risk,Low Risk
2389,Student_2389,ECE,Parent_2389,parent2389@mail.com,93,63,3,71,Low Risk,Low Risk
2390,Student_2390,ECE,Parent_2390,parent2390@mail.com,75,83,0,98,Low Risk,Low Risk
2391,Student_2391,MECH,Parent_2391,parent2391@mail.com,72,50,1,64,Medium Risk,Medium Risk
2392,Student_2392,CSE,Parent_2392,parent2392@mail.com,40,66,4,50,High Risk,High Risk
2393,Student_2393,ECE,Parent_2393,parent2393@mail.com,54,21,1,51,High Risk,High Risk
2394,Student_2394,EEE,Parent_2394,parent2394@mail.com,52,96,1,57,Medium Risk,Medium Risk
2395,Student_2395,MECH,Parent_2395,parent2395@mail.com,56,88,0,71,Low Risk,Low Risk
2396,Student_2396,MECH,Parent_2396,parent2396@mail.com,63,77,4,74,Medium Risk,Medium Risk
2397,Student_2397,ECE,Parent_2397,parent2397@mail.com,97,63,4,51,Medium Risk,Medium Risk
2398,Student_2398,CSE,Parent_2398,parent2398@mail.com,47,93,2,100,Medium Risk,Medium Risk
2399,Student_2399,EEE,Parent_2399,parent2399@mail.com,89,75,2,58,Medium Risk,Medium Risk
2400,Student_2400,CSE,Parent_2400,parent2400@mail.com,66,62,2,58,High Risk,High Risk
2401,Student_2401,CIVIL,Parent_2401,parent2401@mail.com,84,53,0,62,Low Risk,Low Risk
2402,Student_2402,CIVIL,Parent_2402,parent2402@mail.com,62,49,1,55,High Risk,High Risk
2403,Student_2403,ECE,Parent_2403,parent2403@mail.com,85,90,4,79,Low Risk,Low Risk
2404,Student_2404,ECE,Parent_2404,parent2404@mail.com,47,89,4,64,High Risk,High Risk
2405,Student_2405,ECE,Parent_2405,parent2405@mail.com,47,74,1,100,Low Risk,Low Risk
2406,Student_2406,CIVIL,Parent_2406,parent2406@mail.com,98,86,4,64,Medium Risk,Medium Risk
2407,Student_2407,CSE,Parent_2407,parent2407@mail.com,65,32,1,99,Medium Risk,Medium Risk
2408,Student_2408,CSE,Parent_2408,parent2408@mail.com,86,22,0,56,Medium Risk,Medium Risk
2409,Student_2409,ECE,Parent_2409,parent2409@mail.com,98,45,0,60,Medium Risk,Medium Risk
2410,Student_2410,EEE,Parent_2410,parent2410@mail.com,52,76,0,89,Low Risk,Low Risk
2411,Student_2411,CSE,Parent_2411,parent2411@mail.com,78,43,1,87,Low Risk,Low Risk
2412,Student_2412,CIVIL,Parent_2412,parent2412@mail.com,76,72,1,89,Low Risk,Low Risk
2413,Student_2413,MECH,Parent_2413,parent2413@mail.com,88,89,3,51,Medium Risk,Medium Risk
2414,Student_2414,MECH,Parent_2414,parent2414@mail.com,67,62,4,100,Medium Risk,Medium Risk
2415,Student_2415,MECH,Parent_2415,parent2415@mail.com,64,79,4,97,Medium Risk,Medium Risk
2416,Student_2416,EEE,Parent_2416,parent2416@mail.com,100,77,3,88,Low Risk,Low Risk
2417,Student_2417,ECE,Parent_2417,parent2417@mail.com,55,68,3,59,High Risk,High Risk
2418,Student_2418,CIVIL,Parent_2418,parent2418@mail.com,94,61,0,93,Low Risk,Low Risk
2419,Student_2419,EEE,Parent_2419,parent2419@mail.com,41,95,3,66,High Risk,High Risk
2420,Student_2420,CIVIL,Parent_2420,parent2420@mail.com,93,85,1,56,Low Risk,Low Risk
2421,Student_2421,CIVIL,Parent_2421,parent2421@mail.com,57,30,2,89,Medium Risk,Medium Risk
2422,Student_2422,ECE,Parent_2422,parent2422@mail.com,56,37,1,88,Medium Risk,Medium Risk
2423,Student_2423,MECH,Parent_2423,parent2423@mail.com,69,71,3,53,High Risk,High Risk
2424,Student_2424,ECE,Parent_2424,parent2424@mail.com,78,65,4,84,Low Risk,Low Risk
2425,Student_2425,EEE,Parent_2425,parent2425@mail.com,52,63,1,100,Low Risk,Low Risk
2426,Student_2426,EEE,Parent_2426,parent2426@mail.com,71,41,4,96,Medium Risk,Medium Risk
2427,Student_2427,EEE,Parent_2427,parent2427@mail.com,89,72,1,85,Low Risk,Low Risk
2428,Student_2428,ECE,Parent_2428,parent2428@mail.com,68,78,4,80,Medium Risk,Medium Risk
2429,Student_2429,CIVIL,Parent_2429,parent2429@mail.com,85,49,1,74,Low Risk,Low Risk
2430,Student_2430,CIVIL,Parent_2430,parent2430@mail.com,69,27,4,90,Medium Risk,Medium Risk
2431,Student_2431,CSE,Parent_2431,parent2431@mail.com,57,76,2,62,High Risk,High Risk
2432,Student_2432,EEE,Parent_2432,parent2432@mail.com,52,92,0,67,Medium Risk,Medium Risk
2433,Student_2433,CIVIL,Parent_2433,parent2433@mail.com,82,39,1,70,Low Risk,Low Risk
2434,Student_2434,CSE,Parent_2434,parent2434@mail.com,60,44,2,97,Medium Risk,Medium Risk
2435,Student_2435,CIVIL,Parent_2435,parent2435@mail.com,69,38,0,50,High Risk,High Risk
2436,Student_2436,EEE,Parent_2436,parent2436@mail.com,60,24,1,85,Medium Risk,Medium Risk
2437,Student_2437,MECH,Parent_2437,parent2437@mail.com,87,94,2,99,Low Risk,Low Risk
2438,Student_2438,EEE,Parent_2438,parent2438@mail.com,94,98,2,57,Medium Risk,Medium Risk
2439,Student_2439,ECE,Parent_2439,parent2439@mail.com,56,91,2,97,Medium Risk,Medium Risk
2440,Student_2440,CIVIL,Parent_2440,parent2440@mail.com,79,46,3,70,Low Risk,Low Risk
2441,Student_2441,CIVIL,Parent_2441,parent2441@mail.com,58,59,4,92,Medium Risk,Medium Risk
2442,Student_2442,ECE,Parent_2442,parent2442@mail.com,91,45,0,70,Low Risk,Low Risk
2443,Student_2443,ECE,Parent_2443,parent2443@mail.com,54,46,4,76,Medium Risk,Medium Risk
2444,Student_2444,MECH,Parent_2444,parent2444@mail.com,48,81,4,68,High Risk,High Risk
2445,Student_2445,CIVIL,Parent_2445,parent2445@mail.com,91,69,4,72,Low Risk,Low Risk
2446,Student_2446,CIVIL,Parent_2446,parent2446@mail.com,49,61,2,100,Medium Risk,Medium Risk
2447,Student_2447,MECH,Parent_2447,parent2447@mail.com,83,48,4,99,Low Risk,Low Risk
2448,Student_2448,CSE,Parent_2448,parent2448@mail.com,70,58,3,100,Medium Risk,Medium Risk
2449,Student_2449,MECH,Parent_2449,parent2449@mail.com,92,79,1,92,Low Risk,Low Risk
2450,Student_2450,EEE,Parent_2450,parent2450@mail.com,62,60,2,84,Medium Risk,Medium Risk
2451,Student_2451,CIVIL,Parent_2451,parent2451@mail.com,91,52,0,89,Low Risk,Low Risk
2452,Student_2452,ECE,Parent_2452,parent2452@mail.com,69,35,1,100,Medium Risk,Medium Risk
2453,Student_2453,EEE,Parent_2453,parent2453@mail.com,72,42,1,91,Medium Risk,Medium Risk
2454,Student_2454,CIVIL,Parent_2454,parent2454@mail.com,96,26,1,97,Low Risk,Low Risk
2455,Student_2455,MECH,Parent_2455,parent2455@mail.com,91,45,4,54,Medium Risk,Medium Risk
2456,Student_2456,EEE,Parent_2456,parent2456@mail.com,48,31,4,90,Medium Risk,Medium Risk
2457,Student_2457,CIVIL,Parent_2457,parent2457@mail.com,93,91,2,57,Medium Risk,Medium Risk
2458,Student_2458,CSE,Parent_2458,parent2458@mail.com,86,24,4,60,Medium Risk,Medium Risk
2459,Student_2459,CSE,Parent_2459,parent2459@mail.com,40,88,4,65,High Risk,High Risk
2460,Student_2460,ECE,Parent_2460,parent2460@mail.com,83,68,4,88,Low Risk,Low Risk
2461,Student_2461,CIVIL,Parent_2461,parent2461@mail.com,74,45,2,96,Medium Risk,Medium Risk
2462,Student_2462,CSE,Parent_2462,parent2462@mail.com,50,24,2,73,Medium Risk,Medium Risk
2463,Student_2463,MECH,Parent_2463,parent2463@mail.com,73,41,3,70,Medium Risk,Medium Risk
2464,Student_2464,CIVIL,Parent_2464,parent2464@mail.com,55,98,3,72,Medium Risk,Medium Risk
2465,Student_2465,MECH,Parent_2465,parent2465@mail.com,48,32,3,98,Medium Risk,Medium Risk
2466,Student_2466,MECH,Parent_2466,parent2466@mail.com,71,47,3,87,Medium Risk,Medium Risk
2467,Student_2467,CSE,Parent_2467,parent2467@mail.com,54,52,1,96,Low Risk,Low Risk
2468,Student_2468,CIVIL,Parent_2468,parent2468@mail.com,51,42,1,57,High Risk,High Risk
2469,Student_2469,EEE,Parent_2469,parent2469@mail.com,72,37,3,56,High Risk,High Risk
2470,Student_2470,CSE,Parent_2470,parent2470@mail.com,84,49,3,51,Medium Risk,Medium Risk
2471,Student_2471,CSE,Parent_2471,parent2471@mail.com,53,45,0,79,Medium Risk,Medium Risk
2472,Student_2472,CIVIL,Parent_2472,parent2472@mail.com,96,35,1,62,Medium Risk,Medium Risk
2473,Student_2473,CIVIL,Parent_2473,parent2473@mail.com,96,96,0,72,Low Risk,Low Risk
2474,Student_2474,MECH,Parent_2474,parent2474@mail.com,47,58,0,78,Low Risk,Low Risk
2475,Student_2475,CIVIL,Parent_2475,parent2475@mail.com,47,52,4,87,Medium Risk,Medium Risk
2476,Student_2476,MECH,Parent_2476,parent2476@mail.com,66,45,2,86,Medium Risk,Medium Risk
2477,Student_2477,CSE,Parent_2477,parent2477@mail.com,51,67,1,69,Medium Risk,Medium Risk
2478,Student_2478,ECE,Parent_2478,parent2478@mail.com,40,84,3,82,Medium Risk,Medium Risk
2479,Student_2479,EEE,Parent_2479,parent2479@mail.com,82,57,3,78,Low Risk,Low Risk
2480,Student_2480,CSE,Parent_2480,parent2480@mail.com,79,21,2,99,Low Risk,Low Risk
2481,Student_2481,CIVIL,Parent_2481,parent2481@mail.com,81,25,1,64,Medium Risk,Medium Risk
2482,Student_2482,EEE,Parent_2482,parent2482@mail.com,90,65,3,72,Low Risk,Low Risk
2483,Student_2483,ECE,Parent_2483,parent2483@mail.com,50,69,3,91,Medium Risk,Medium Risk
2484,Student_2484,ECE,Parent_2484,parent2484@mail.com,78,57,4,52,Medium Risk,Medium Risk
2485,Student_2485,MECH,Parent_2485,parent2485@mail.com,82,37,0,86,Low Risk,Low Risk
2486,Student_2486,EEE,Parent_2486,parent2486@mail.com,70,46,3,78,Medium Risk,Medium Risk
2487,Student_2487,MECH,Parent_2487,parent2487@mail.com,56,60,1,94,Low Risk,Low Risk
2488,Student_2488,CSE,Parent_2488,parent2488@mail.com,72,91,2,57,High Risk,High Risk
2489,Student_2489,EEE,Parent_2489,parent2489@mail.com,71,93,4,71,Medium Risk,Medium Risk
2490,Student_2490,CSE,Parent_2490,parent2490@mail.com,97,36,1,78,Low Risk,Low Risk
2491,Student_2491,MECH,Parent_2491,parent2491@mail.com,68,81,4,51,High Risk,High Risk
2492,Student_2492,EEE,Parent_2492,parent2492@mail.com,60,48,0,90,Medium Risk,Medium Risk
2493,Student_2493,MECH,Parent_2493,parent2493@mail.com,60,77,3,98,Medium Risk,Medium Risk
2494,Student_2494,EEE,Parent_2494,parent2494@mail.com,79,89,1,99,Low Risk,Low Risk
2495,Student_2495,MECH,Parent_2495,parent2495@mail.com,62,97,2,94,Medium Risk,Medium Risk
2496,Student_2496,ECE,Parent_2496,parent2496@mail.com,95,41,0,50,Medium Risk,Medium Risk
2497,Student_2497,MECH,Parent_2497,parent2497@mail.com,45,25,0,93,Medium Risk,Medium Risk
2498,Student_2498,ECE,Parent_2498,parent2498@mail.com,61,45,4,69,High Risk,High Risk
2499,Student_2499,MECH,Parent_2499,parent2499@mail.com,89,58,0,70,Low Risk,Low Risk
2500,Student_2500,EEE,Parent_2500,parent2500@mail.com,77,31,1,86,Low Risk,Low Risk
2501,Student_2501,EEE,Parent_2501,parent2501@mail.com,76,33,4,57,Medium Risk,Medium Risk
2502,Student_2502,EEE,Parent_2502,parent2502@mail.com,84,41,0,76,Low Risk,Low Risk
2503,Student_2503,CIVIL,Parent_2503,parent2503@mail.com,90,70,2,96,Low Risk,Low Risk
2504,Student_2504,CSE,Parent_2504,parent2504@mail.com,93,42,1,84,Low Risk,Low Risk
2505,Student_2505,EEE,Parent_2505,parent2505@mail.com,47,67,2,55,High Risk,High Risk
2506,Student_2506,ECE,Parent_2506,parent2506@mail.com,80,90,2,94,Low Risk,Low Risk
2507,Student_2507,EEE,Parent_2507,parent2507@mail.com,88,69,4,93,Low Risk,Low Risk
2508,Student_2508,CIVIL,Parent_2508,parent2508@mail.com,74,32,3,68,High Risk,High Risk
2509,Student_2509,ECE,Parent_2509,parent2509@mail.com,90,29,4,67,Medium Risk,Medium Risk
2510,Student_2510,CIVIL,Parent_2510,parent2510@mail.com,50,74,1,50,Medium Risk,Medium Risk
2511,Student_2511,ECE,Parent_2511,parent2511@mail.com,63,28,1,74,Medium Risk,Medium Risk
2512,Student_2512,MECH,Parent_2512,parent2512@mail.com,88,98,4,76,Low Risk,Low Risk
2513,Student_2513,CSE,Parent_2513,parent2513@mail.com,60,71,3,56,High Risk,High Risk
2514,Student_2514,CSE,Parent_2514,parent2514@mail.com,90,21,4,93,Low Risk,Low Risk
2515,Student_2515,CIVIL,Parent_2515,parent2515@mail.com,41,44,1,91,Medium Risk,Medium Risk
2516,Student_2516,CSE,Parent_2516,parent2516@mail.com,79,32,3,78,Low Risk,Low Risk
2517,Student_2517,CIVIL,Parent_2517,parent2517@mail.com,58,70,1,80,Low Risk,Low Risk
2518,Student_2518,CIVIL,Parent_2518,parent2518@mail.com,78,77,3,93,Low Risk,Low Risk
2519,Student_2519,CIVIL,Parent_2519,parent2519@mail.com,67,53,3,92,Medium Risk,Medium Risk
2520,Student_2520,CSE,Parent_2520,parent2520@mail.com,98,54,4,85,Low Risk,Low Risk
2521,Student_2521,CIVIL,Parent_2521,parent2521@mail.com,56,22,4,68,High Risk,High Risk
2522,Student_2522,CSE,Parent_2522,parent2522@mail.com,45,78,4,55,High Risk,High Risk
2523,Student_2523,CIVIL,Parent_2523,parent2523@mail.com,58,89,3,74,Medium Risk,Medium Risk
2524,Student_2524,EEE,Parent_2524,parent2524@mail.com,95,67,3,80,Low Risk,Low Risk
2525,Student_2525,CIVIL,Parent_2525,parent2525@mail.com,77,83,1,58,Low Risk,Low Risk
2526,Student_2526,ECE,Parent_2526,parent2526@mail.com,67,38,2,69,High Risk,High Risk
2527,Student_2527,CIVIL,Parent_2527,parent2527@mail.com,41,86,4,59,High Risk,High Risk
2528,Student_2528,MECH,Parent_2528,parent2528@mail.com,77,92,1,86,Low Risk,Low Risk
2529,Student_2529,CIVIL,Parent_2529,parent2529@mail.com,94,95,1,76,Low Risk,Low Risk
2530,Student_2530,ECE,Parent_2530,parent2530@mail.com,76,24,0,62,Medium Risk,Medium Risk
2531,Student_2531,ECE,Parent_2531,parent2531@mail.com,90,86,4,90,Low Risk,Low Risk
2532,Student_2532,CSE,Parent_2532,parent2532@mail.com,91,30,1,51,Medium Risk,Medium Risk
2533,Student_2533,EEE,Parent_2533,parent2533@mail.com,43,87,0,99,Low Risk,Low Risk
2534,Student_2534,CIVIL,Parent_2534,parent2534@mail.com,61,88,4,70,Medium Risk,Medium Risk
2535,Student_2535,CSE,Parent_2535,parent2535@mail.com,65,20,3,82,Medium Risk,Medium Risk
2536,Student_2536,EEE,Parent_2536,parent2536@mail.com,88,82,0,73,Low Risk,Low Risk
2537,Student_2537,CIVIL,Parent_2537,parent2537@mail.com,82,48,3,93,Low Risk,Low Risk
2538,Student_2538,MECH,Parent_2538,parent2538@mail.com,75,31,2,91,Low Risk,Low Risk
2539,Student_2539,CIVIL,Parent_2539,parent2539@mail.com,97,96,2,83,Low Risk,Low Risk
2540,Student_2540,ECE,Parent_2540,parent2540@mail.com,52,60,2,58,High Risk,High Risk
2541,Student_2541,ECE,Parent_2541,parent2541@mail.com,91,21,2,51,Medium Risk,Medium Risk
2542,Student_2542,MECH,Parent_2542,parent2542@mail.com,97,56,1,79,Low Risk,Low Risk
2543,Student_2543,CSE,Parent_2543,parent2543@mail.com,71,64,2,71,Medium Risk,Medium Risk
2544,Student_2544,EEE,Parent_2544,parent2544@mail.com,56,99,1,95,Low Risk,Low Risk
2545,Student_2545,CIVIL,Parent_2545,parent2545@mail.com,80,67,1,60,Low Risk,Low Risk
2546,Student_2546,ECE,Parent_2546,parent2546@mail.com,75,43,4,92,Low Risk,Low Risk
2547,Student_2547,CSE,Parent_2547,parent2547@mail.com,94,41,1,66,Medium Risk,Medium Risk
2548,Student_2548,MECH,Parent_2548,parent2548@mail.com,99,30,1,85,Low Risk,Low Risk
2549,Student_2549,ECE,Parent_2549,parent2549@mail.com,85,77,2,62,Medium Risk,Medium Risk
2550,Student_2550,MECH,Parent_2550,parent2550@mail.com,58,65,1,56,Medium Risk,Medium Risk
2551,Student_2551,CIVIL,Parent_2551,parent2551@mail.com,97,48,3,65,Medium Risk,Medium Risk
2552,Student_2552,EEE,Parent_2552,parent2552@mail.com,99,54,2,82,Low Risk,Low Risk
2553,Student_2553,ECE,Parent_2553,parent2553@mail.com,74,34,0,94,Medium Risk,Medium Risk
2554,Student_2554,ECE,Parent_2554,parent2554@mail.com,85,79,2,50,Medium Risk,Medium Risk
2555,Student_2555,CIVIL,Parent_2555,parent2555@mail.com,79,61,1,60,Low Risk,Low Risk
2556,Student_2556,CSE,Parent_2556,parent2556@mail.com,95,62,3,55,Medium Risk,Medium Risk
2557,Student_2557,EEE,Parent_2557,parent2557@mail.com,98,99,2,69,Medium Risk,Medium Risk
2558,Student_2558,ECE,Parent_2558,parent2558@mail.com,67,93,3,84,Medium Risk,Medium Risk
2559,Student_2559,EEE,Parent_2559,parent2559@mail.com,40,68,0,93,Low Risk,Low Risk
2560,Student_2560,ECE,Parent_2560,parent2560@mail.com,81,83,0,86,Low Risk,Low Risk
2561,Student_2561,EEE,Parent_2561,parent2561@mail.com,57,51,4,90,Medium Risk,Medium Risk
2562,Student_2562,MECH,Parent_2562,parent2562@mail.com,87,83,4,75,Low Risk,Low Risk
2563,Student_2563,ECE,Parent_2563,parent2563@mail.com,79,21,2,61,Medium Risk,Medium Risk
2564,Student_2564,EEE,Parent_2564,parent2564@mail.com,72,43,4,79,Medium Risk,Medium Risk
2565,Student_2565,CSE,Parent_2565,parent2565@mail.com,51,85,3,77,Medium Risk,Medium Risk
2566,Student_2566,MECH,Parent_2566,parent2566@mail.com,47,57,4,76,Medium Risk,Medium Risk
2567,Student_2567,MECH,Parent_2567,parent2567@mail.com,63,50,3,91,Medium Risk,Medium Risk
2568,Student_2568,CSE,Parent_2568,parent2568@mail.com,55,45,4,68,High Risk,High Risk
2569,Student_2569,EEE,Parent_2569,parent2569@mail.com,89,48,4,54,Medium Risk,Medium Risk
2570,Student_2570,CIVIL,Parent_2570,parent2570@mail.com,43,86,4,54,High Risk,High Risk
2571,Student_2571,CSE,Parent_2571,parent2571@mail.com,77,97,1,90,Low Risk,Low Risk
2572,Student_2572,EEE,Parent_2572,parent2572@mail.com,83,44,1,76,Low Risk,Low Risk
2573,Student_2573,CSE,Parent_2573,parent2573@mail.com,66,67,4,77,Medium Risk,Medium Risk
2574,Student_2574,CSE,Parent_2574,parent2574@mail.com,48,84,3,75,Medium Risk,Medium Risk
2575,Student_2575,ECE,Parent_2575,parent2575@mail.com,86,72,2,76,Low Risk,Low Risk
2576,Student_2576,EEE,Parent_2576,parent2576@mail.com,55,86,0,98,Low Risk,Low Risk
2577,Student_2577,CIVIL,Parent_2577,parent2577@mail.com,95,37,1,91,Low Risk,Low Risk
2578,Student_2578,ECE,Parent_2578,parent2578@mail.com,51,28,4,70,Medium Risk,Medium Risk
2579,Student_2579,CSE,Parent_2579,parent2579@mail.com,70,57,0,50,Medium Risk,Medium Risk
2580,Student_2580,CSE,Parent_2580,parent2580@mail.com,63,40,1,77,Medium Risk,Medium Risk
2581,Student_2581,CSE,Parent_2581,parent2581@mail.com,94,84,2,97,Low Risk,Low Risk
2582,Student_2582,EEE,Parent_2582,parent2582@mail.com,53,40,3,64,High Risk,High Risk
2583,Student_2583,EEE,Parent_2583,parent2583@mail.com,84,46,4,66,Medium Risk,Medium Risk
2584,Student_2584,ECE,Parent_2584,parent2584@mail.com,64,89,2,75,Medium Risk,Medium Risk
2585,Student_2585,CIVIL,Parent_2585,parent2585@mail.com,73,63,1,69,Medium Risk,Medium Risk
2586,Student_2586,ECE,Parent_2586,parent2586@mail.com,42,47,4,74,Medium Risk,Medium Risk
2587,Student_2587,MECH,Parent_2587,parent2587@mail.com,97,64,0,62,Low Risk,Low Risk
2588,Student_2588,CSE,Parent_2588,parent2588@mail.com,63,36,3,82,Medium Risk,Medium Risk
2589,Student_2589,CSE,Parent_2589,parent2589@mail.com,93,59,1,74,Low Risk,Low Risk
2590,Student_2590,CSE,Parent_2590,parent2590@mail.com,81,22,3,57,Medium Risk,Medium Risk
2591,Student_2591,ECE,Parent_2591,parent2591@mail.com,48,95,4,54,High Risk,High Risk
2592,Student_2592,ECE,Parent_2592,parent2592@mail.com,65,95,2,55,High Risk,High Risk
2593,Student_2593,CSE,Parent_2593,parent2593@mail.com,59,85,3,72,Medium Risk,Medium Risk
2594,Student_2594,ECE,Parent_2594,parent2594@mail.com,79,65,0,79,Low Risk,Low Risk
2595,Student_2595,EEE,Parent_2595,parent2595@mail.com,49,49,1,63,High Risk,High Risk
2596,Student_2596,EEE,Parent_2596,parent2596@mail.com,58,88,0,72,Low Risk,Low Risk
2597,Student_2597,ECE,Parent_2597,parent2597@mail.com,42,28,3,60,High Risk,High Risk
2598,Student_2598,CSE,Parent_2598,parent2598@mail.com,63,30,2,80,Medium Risk,Medium Risk
2599,Student_2599,ECE,Parent_2599,parent2599@mail.com,44,88,2,55,High Risk,High Risk
2600,Student_2600,ECE,Parent_2600,parent2600@mail.com,42,85,0,60,Medium Risk,Medium Risk
2601,Student_2601,ECE,Parent_2601,parent2601@mail.com,97,50,4,62,Medium Risk,Medium Risk
2602,Student_2602,MECH,Parent_2602,parent2602@mail.com,66,52,4,61,High Risk,High Risk
2603,Student_2603,EEE,Parent_2603,parent2603@mail.com,55,58,2,51,High Risk,High Risk
2604,Student_2604,CIVIL,Parent_2604,parent2604@mail.com,88,65,0,84,Low Risk,Low Risk
2605,Student_2605,CIVIL,Parent_2605,parent2605@mail.com,54,56,0,85,Low Risk,Low Risk
2606,Student_2606,MECH,Parent_2606,parent2606@mail.com,74,79,0,66,Medium Risk,Medium Risk
2607,Student_2607,ECE,Parent_2607,parent2607@mail.com,51,50,3,77,Medium Risk,Medium Risk
2608,Student_2608,MECH,Parent_2608,parent2608@mail.com,80,30,4,77,Low Risk,Low Risk
2609,Student_2609,MECH,Parent_2609,parent2609@mail.com,92,21,4,71,Low Risk,Low Risk
2610,Student_2610,CSE,Parent_2610,parent2610@mail.com,83,46,3,87,Low Risk,Low Risk
2611,Student_2611,EEE,Parent_2611,parent2611@mail.com,65,21,1,56,High Risk,High Risk
2612,Student_2612,CIVIL,Parent_2612,parent2612@mail.com,86,40,3,64,Medium Risk,Medium Risk
2613,Student_2613,ECE,Parent_2613,parent2613@mail.com,73,77,0,81,Low Risk,Low Risk
2614,Student_2614,CIVIL,Parent_2614,parent2614@mail.com,62,24,3,60,High Risk,High Risk
2615,Student_2615,CIVIL,Parent_2615,parent2615@mail.com,70,71,0,73,Low Risk,Low Risk
2616,Student_2616,EEE,Parent_2616,parent2616@mail.com,89,64,2,52,Medium Risk,Medium Risk
2617,Student_2617,CIVIL,Parent_2617,parent2617@mail.com,59,39,0,79,Medium Risk,Medium Risk
2618,Student_2618,CIVIL,Parent_2618,parent2618@mail.com,51,80,4,55,High Risk,High Risk
2619,Student_2619,MECH,Parent_2619,parent2619@mail.com,62,57,3,51,High Risk,High Risk
2620,Student_2620,EEE,Parent_2620,parent2620@mail.com,43,39,0,63,High Risk,High Risk
2621,Student_2621,CSE,Parent_2621,parent2621@mail.com,62,44,1,90,Medium Risk,Medium Risk
2622,Student_2622,ECE,Parent_2622,parent2622@mail.com,87,21,2,67,Medium Risk,Medium Risk
2623,Student_2623,CIVIL,Parent_2623,parent2623@mail.com,94,51,1,100,Low Risk,Low Risk
2624,Student_2624,ECE,Parent_2624,parent2624@mail.com,87,45,1,93,Low Risk,Low Risk
2625,Student_2625,CSE,Parent_2625,parent2625@mail.com,40,89,1,80,Low Risk,Low Risk
2626,Student_2626,ECE,Parent_2626,parent2626@mail.com,93,60,2,62,Medium Risk,Medium Risk
2627,Student_2627,CSE,Parent_2627,parent2627@mail.com,64,86,2,75,Medium Risk,Medium Risk
2628,Student_2628,MECH,Parent_2628,parent2628@mail.com,41,20,2,93,Medium Risk,Medium Risk
2629,Student_2629,CIVIL,Parent_2629,parent2629@mail.com,69,70,2,61,High Risk,High Risk
2630,Student_2630,CSE,Parent_2630,parent2630@mail.com,42,24,1,67,High Risk,High Risk
2631,Student_2631,ECE,Parent_2631,parent2631@mail.com,97,32,4,58,Medium Risk,Medium Risk
2632,Student_2632,CIVIL,Parent_2632,parent2632@mail.com,60,38,4,98,Medium Risk,Medium Risk
2633,Student_2633,MECH,Parent_2633,parent2633@mail.com,64,31,2,70,Medium Risk,Medium Risk
2634,Student_2634,CIVIL,Parent_2634,parent2634@mail.com,59,67,3,97,Medium Risk,Medium Risk
2635,Student_2635,CSE,Parent_2635,parent2635@mail.com,88,44,0,98,Low Risk,Low Risk
2636,Student_2636,MECH,Parent_2636,parent2636@mail.com,91,76,3,89,Low Risk,Low Risk
2637,Student_2637,ECE,Parent_2637,parent2637@mail.com,61,54,3,92,Medium Risk,Medium Risk
2638,Student_2638,MECH,Parent_2638,parent2638@mail.com,60,95,3,73,Medium Risk,Medium Risk
2639,Student_2639,MECH,Parent_2639,parent2639@mail.com,100,24,4,83,Low Risk,Low Risk
2640,Student_2640,EEE,Parent_2640,parent2640@mail.com,72,41,0,57,High Risk,High Risk
2641,Student_2641,MECH,Parent_2641,parent2641@mail.com,91,96,3,93,Low Risk,Low Risk
2642,Student_2642,MECH,Parent_2642,parent2642@mail.com,77,76,2,82,Low Risk,Low Risk
2643,Student_2643,CIVIL,Parent_2643,parent2643@mail.com,100,66,4,72,Low Risk,Low Risk
2644,Student_2644,ECE,Parent_2644,parent2644@mail.com,54,73,2,62,High Risk,High Risk
2645,Student_2645,CIVIL,Parent_2645,parent2645@mail.com,97,22,2,98,Low Risk,Low Risk
2646,Student_2646,CIVIL,Parent_2646,parent2646@mail.com,97,72,3,63,Medium Risk,Medium Risk
2647,Student_2647,CSE,Parent_2647,parent2647@mail.com,85,50,2,63,Medium Risk,Medium Risk
2648,Student_2648,CIVIL,Parent_2648,parent2648@mail.com,91,88,0,65,Low Risk,Low Risk
2649,Student_2649,EEE,Parent_2649,parent2649@mail.com,54,52,2,98,Medium Risk,Medium Risk
